taxonname,replicateid,count,time,latitude,longitude,region_name,island,site,reef_zone,depth_bin,sitevisitid,date_,obs_year,rep,depth,hard_coral,soft_coral,ma,cca,ta,sand,tunicate,zoanthid,corallimorph,clam,cyano,sponge,other,other_type,habitat_code,habitat_type,current_strength,visibility,max_height,urchin_dacor,boring_urchin_dacor,min_depth,max_depth,objectid,species,commonname,commonfamilyall,family,scientific_name,rank,trophic
Ctenochaetus strigosus,1845960442,26,2015-06-19T00:00:00Z,19.017998,-155.849028,Main Hawaiian Islands,Hawaii,HAW-2455,Forereef,Mid,7552,2015-06-19T00:00:00Z,2015,A,14,15,0,0,15,70,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,30,2,R,R,13,20,2030984,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960443,0,2015-06-20T00:00:00Z,19.787896,-156.042952,Main Hawaiian Islands,Hawaii,HAW-1960,Forereef,Mid,7564,2015-06-20T00:00:00Z,2015,A,9,1,0,1,2,61,35,0,0,0,0,0,0,0,NA,PAV,Pavement,None,15,0.7,R,R,9,10,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960444,34,2015-06-20T00:00:00Z,19.7813,-156.051124,Main Hawaiian Islands,Hawaii,HAW-1785,Forereef,Mid,7563,2015-06-20T00:00:00Z,2015,A,13,20,0,1,10,55,14,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Moderate,30,0.6,A,A,13,13.9,2031060,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960445,26,2015-06-20T00:00:00Z,19.805374,-156.019991,Main Hawaiian Islands,Hawaii,HAW-2221,Forereef,Deep,7566,2015-06-20T00:00:00Z,2015,A,24,7,0,0,13,50,30,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,1.5,C,R,25,26.4,2031110,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960446,32,2015-06-20T00:00:00Z,19.827939,-156.00174,Main Hawaiian Islands,Hawaii,HAW-2246,Forereef,Mid,7567,2015-06-20T00:00:00Z,2015,A,16,12,0,0,15,70,3,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,18,1.2,O,C,15,16.7,2031192,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960448,0,2015-06-20T00:00:00Z,19.802203,-156.01742,Main Hawaiian Islands,Hawaii,HAW-2315,Forereef,Shallow,7565,2015-06-20T00:00:00Z,2015,A,3,3,0,0,1,96,0,0,0,0,0,0,0,0,NA,PAV,Pavement,None,10,0.4,O,D,2,4.3,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960449,0,2015-06-20T00:00:00Z,19.787896,-156.042952,Main Hawaiian Islands,Hawaii,HAW-1960,Forereef,Mid,7564,2015-06-20T00:00:00Z,2015,A,8,1,0,1,1,62,35,0,0,0,0,0,0,0,NA,PAV,Pavement,None,10,0.5,R,R,9,9,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960450,45,2015-06-20T00:00:00Z,19.840725,-155.98486,Main Hawaiian Islands,Hawaii,HAW-2257,Forereef,Deep,7568,2015-06-20T00:00:00Z,2015,A,19,20,0,0,60,20,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,30,1.5,A,R,19,20,2031254,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960451,30,2015-06-20T00:00:00Z,19.805374,-156.019991,Main Hawaiian Islands,Hawaii,HAW-2221,Forereef,Deep,7566,2015-06-20T00:00:00Z,2015,A,26,55,0,0,15,15,15,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,35,3,C,O,26,26,2031286,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960452,10,2015-06-20T00:00:00Z,19.7813,-156.051124,Main Hawaiian Islands,Hawaii,HAW-1785,Forereef,Mid,7563,2015-06-20T00:00:00Z,2015,A,14,20,0,0,10,52,18,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Moderate,30,1.4,O,A,13,14.2,2031335,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960453,65,2015-06-20T00:00:00Z,19.840725,-155.98486,Main Hawaiian Islands,Hawaii,HAW-2257,Forereef,Deep,7568,2015-06-20T00:00:00Z,2015,A,19,38,0,0,22,40,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,35,1.4,A,A,20,20.7,2031386,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960454,0,2015-06-20T00:00:00Z,19.802203,-156.01742,Main Hawaiian Islands,Hawaii,HAW-2315,Forereef,Shallow,7565,2015-06-20T00:00:00Z,2015,A,3,3,0,0,5,87,5,0,0,0,0,0,0,0,NA,PAV,Pavement,None,13,1.2,C,D,2,3.9,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960456,66,2015-06-20T00:00:00Z,19.827939,-156.00174,Main Hawaiian Islands,Hawaii,HAW-2246,Forereef,Mid,7567,2015-06-20T00:00:00Z,2015,A,15,18,0,0,20,37,25,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,23,1.4,C,O,14,15.8,2031479,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960457,0,2015-06-20T00:00:00Z,19.7569,-156.049831,Main Hawaiian Islands,Hawaii,HAW-1943,Forereef,Shallow,7569,2015-06-20T00:00:00Z,2015,A,4,3,0,0,1,61,35,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,10,1.1,R,O,4,4,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960458,23,2015-06-20T00:00:00Z,19.799082,-156.022947,Main Hawaiian Islands,Hawaii,HAW-1773,Forereef,Mid,7571,2015-06-20T00:00:00Z,2015,A,11,30,0,0,10,40,20,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,3.5,O,R,10,12,2031560,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960459,0,2015-06-20T00:00:00Z,19.789252,-156.051428,Main Hawaiian Islands,Hawaii,HAW-2266,Forereef,Deep,7570,2015-06-20T00:00:00Z,2015,A,25,2,0,0,0,48,50,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Slight,27,0.9,O,R,25,25,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960460,31,2015-06-20T00:00:00Z,19.835369,-155.987906,Main Hawaiian Islands,Hawaii,HAW-2034,Forereef,Mid,7572,2015-06-20T00:00:00Z,2015,A,12,25,0,0,1,39,35,0,0,0,0,0,0,0,NA,APS,Aggregate Patch Reefs,None,18,1.2,D,O,12,12.9,2031645,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960461,11,2015-06-20T00:00:00Z,19.851872,-155.972663,Main Hawaiian Islands,Hawaii,HAW-1805,Forereef,Deep,7573,2015-06-20T00:00:00Z,2015,A,28,25,0,0,10,50,15,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,2.5,C,R,27,29,2031710,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960462,25,2015-06-20T00:00:00Z,19.854674,-155.930896,Main Hawaiian Islands,Hawaii,HAW-2103,Forereef,Shallow,7574,2015-06-20T00:00:00Z,2015,A,4,45,0,0,5,45,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,16,0.9,D,D,4,4.2,2031725,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960463,5,2015-06-20T00:00:00Z,19.854674,-155.930896,Main Hawaiian Islands,Hawaii,HAW-2103,Forereef,Shallow,7574,2015-06-20T00:00:00Z,2015,A,3,35,0,0,5,55,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,15,1,A,A,3,3.8,2031771,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960464,25,2015-06-20T00:00:00Z,19.835369,-155.987906,Main Hawaiian Islands,Hawaii,HAW-2034,Forereef,Mid,7572,2015-06-20T00:00:00Z,2015,A,12,50,0,0,0,25,25,0,0,0,0,0,0,0,NA,APS,Aggregate Patch Reefs,None,18,1,A,O,12,12,2031809,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960465,1,2015-06-20T00:00:00Z,19.789252,-156.051428,Main Hawaiian Islands,Hawaii,HAW-2266,Forereef,Deep,7570,2015-06-20T00:00:00Z,2015,A,25,5,0,0,0,55,40,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Slight,25,1.2,C,R,25,26.5,2031855,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960466,28,2015-06-20T00:00:00Z,19.795491,-156.037925,Main Hawaiian Islands,Hawaii,HAW-1823,Forereef,Deep,7575,2015-06-20T00:00:00Z,2015,A,22,25,0,0,5,45,25,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,14,0.8,C,C,21,23.9,2031889,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960467,0,2015-06-20T00:00:00Z,19.7569,-156.049831,Main Hawaiian Islands,Hawaii,HAW-1943,Forereef,Shallow,7569,2015-06-20T00:00:00Z,2015,A,3,3,0,0,0,97,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,12,1.2,C,O,3,3,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960470,45,2015-06-20T00:00:00Z,19.848332,-155.975209,Main Hawaiian Islands,Hawaii,HAW-2005,Forereef,Mid,7578,2015-06-20T00:00:00Z,2015,A,12,20,0,0,20,55,5,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,25,2,O,O,11,12.1,2032109,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960471,18,2015-06-20T00:00:00Z,19.795491,-156.037925,Main Hawaiian Islands,Hawaii,HAW-1823,Forereef,Deep,7575,2015-06-20T00:00:00Z,2015,A,22,60,0,0,5,15,20,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,15,1.2,C,O,22,22.7,2032149,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960473,20,2015-06-20T00:00:00Z,19.799082,-156.022947,Main Hawaiian Islands,Hawaii,HAW-1773,Forereef,Mid,7571,2015-06-20T00:00:00Z,2015,A,10,30,0,0,10,50,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,20,1.6,A,C,11,11,2032233,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960475,23,2015-06-20T00:00:00Z,19.851872,-155.972663,Main Hawaiian Islands,Hawaii,HAW-1805,Forereef,Deep,7573,2015-06-20T00:00:00Z,2015,A,28,40,0,0,10,40,10,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,Slight,30,2,C,R,27,30,2032348,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960476,10,2015-06-20T00:00:00Z,19.848332,-155.975209,Main Hawaiian Islands,Hawaii,HAW-2005,Forereef,Mid,7578,2015-06-20T00:00:00Z,2015,A,12,30,0,0,10,60,0,0,0,0,0,0,0,0,NA,AGR,Aggregate Reef,None,25,2,O,R,10,13.9,2032392,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960902,0,2015-07-02T00:00:00Z,20.113915,-155.515451,Main Hawaiian Islands,Hawaii,HAW-1899,Forereef,Mid,7791,2015-07-02T00:00:00Z,2015,A,13,8,0,0,2,75,15,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Moderate,20,6,R,R,14,14,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960903,2,2015-07-02T00:00:00Z,20.040718,-155.331339,Main Hawaiian Islands,Hawaii,HAW-1810,Forereef,Mid,7787,2015-07-02T00:00:00Z,2015,A,13,20,0,5,10,55,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,3.5,R,R,12,15.5,2047648,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960904,4,2015-07-02T00:00:00Z,20.040718,-155.331339,Main Hawaiian Islands,Hawaii,HAW-1810,Forereef,Mid,7787,2015-07-02T00:00:00Z,2015,A,13,15,0,0,5,70,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,22,4,R,R,14,15.5,2047705,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960905,1,2015-07-02T00:00:00Z,20.063359,-155.377613,Main Hawaiian Islands,Hawaii,HAW-2032,Forereef,Mid,7788,2015-07-02T00:00:00Z,2015,A,11,40,0,0,10,0,50,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,2,R,R,9,13.1,2047754,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960906,0,2015-07-02T00:00:00Z,20.097243,-155.452934,Main Hawaiian Islands,Hawaii,HAW-2022,Forereef,Mid,7789,2015-07-02T00:00:00Z,2015,A,13,8,0,0,2,75,15,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,3,R,R,11,15.4,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960907,1,2015-07-02T00:00:00Z,20.097243,-155.452934,Main Hawaiian Islands,Hawaii,HAW-2022,Forereef,Mid,7789,2015-07-02T00:00:00Z,2015,A,13,10,0,0,0,60,30,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Slight,25,2.1,R,R,11,15.4,2047882,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960908,3,2015-07-02T00:00:00Z,20.106631,-155.48646,Main Hawaiian Islands,Hawaii,HAW-2112,Forereef,Shallow,7790,2015-07-02T00:00:00Z,2015,A,4,5,0,0,5,80,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,2,R,R,3,5.2,2047952,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960909,1,2015-07-02T00:00:00Z,20.113915,-155.515451,Main Hawaiian Islands,Hawaii,HAW-1899,Forereef,Mid,7791,2015-07-02T00:00:00Z,2015,A,11,25,0,0,0,70,5,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,4,R,R,11,13.3,2048009,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960910,2,2015-07-02T00:00:00Z,20.051146,-155.350877,Main Hawaiian Islands,Hawaii,HAW-2158,Forereef,Deep,7792,2015-07-02T00:00:00Z,2015,A,24,15,0,3,5,45,32,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,15,3,R,R,24,25.6,2048061,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960911,3,2015-07-02T00:00:00Z,20.104933,-155.475679,Main Hawaiian Islands,Hawaii,HAW-2003,Forereef,Mid,7796,2015-07-02T00:00:00Z,2015,A,15,8,0,5,1,76,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,3.2,R,R,15,15.3,2048107,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960912,1,2015-07-02T00:00:00Z,20.106631,-155.48646,Main Hawaiian Islands,Hawaii,HAW-2112,Forereef,Shallow,7790,2015-07-02T00:00:00Z,2015,A,5,1,0,1,2,95,1,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Slight,25,2,R,R,4,6,2048168,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960913,2,2015-07-02T00:00:00Z,20.063359,-155.377613,Main Hawaiian Islands,Hawaii,HAW-2032,Forereef,Mid,7788,2015-07-02T00:00:00Z,2015,A,13,15,0,0,3,77,5,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,3,R,R,12,15.4,2048211,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960914,6,2015-07-02T00:00:00Z,20.074412,-155.398549,Main Hawaiian Islands,Hawaii,HAW-1985,Forereef,Mid,7795,2015-07-02T00:00:00Z,2015,A,20,5,0,10,6,70,9,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,2.1,R,R,19,21.5,2048301,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960915,0,2015-07-02T00:00:00Z,20.034348,-155.319422,Main Hawaiian Islands,Hawaii,HAW-2183,Forereef,Mid,7798,2015-07-02T00:00:00Z,2015,A,15,4,0,1,2,83,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,45,3,R,R,13,17,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960917,4,2015-07-02T00:00:00Z,20.104933,-155.475679,Main Hawaiian Islands,Hawaii,HAW-2003,Forereef,Mid,7796,2015-07-02T00:00:00Z,2015,A,14,7,0,3,5,75,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,3,R,R,14,14.5,2048425,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960918,0,2015-07-02T00:00:00Z,20.086498,-155.420432,Main Hawaiian Islands,Hawaii,HAW-2011,Forereef,Deep,7804,2015-07-02T00:00:00Z,2015,A,25,5,0,0,0,45,50,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,Slight,30,2,R,R,25,25.1,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960921,2,2015-07-02T00:00:00Z,20.128452,-155.562618,Main Hawaiian Islands,Hawaii,HAW-2159,Forereef,Mid,7802,2015-07-02T00:00:00Z,2015,A,12,5,0,10,5,75,5,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,30,4,R,R,12,13.7,2048599,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960922,0,2015-07-02T00:00:00Z,20.059132,-155.365833,Main Hawaiian Islands,Hawaii,HAW-2122,Forereef,Deep,7799,2015-07-02T00:00:00Z,2015,A,24,2,0,1,5,80,12,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,3,R,R,24,26.4,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960923,0,2015-07-02T00:00:00Z,20.051146,-155.350877,Main Hawaiian Islands,Hawaii,HAW-2158,Forereef,Deep,7792,2015-07-02T00:00:00Z,2015,A,24,4,0,3,0,68,25,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,23,3,R,R,23,24.5,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960924,1,2015-07-02T00:00:00Z,20.109713,-155.491477,Main Hawaiian Islands,Hawaii,HAW-1802,Forereef,Mid,7805,2015-07-02T00:00:00Z,2015,A,17,3,0,15,1,56,25,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,2.5,R,R,17,17,2048764,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960925,2,2015-07-02T00:00:00Z,20.034348,-155.319422,Main Hawaiian Islands,Hawaii,HAW-2183,Forereef,Mid,7798,2015-07-02T00:00:00Z,2015,A,15,15,0,5,5,65,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,30,3,R,R,14,16.8,2048778,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960926,1,2015-07-02T00:00:00Z,20.078584,-155.408681,Main Hawaiian Islands,Hawaii,HAW-2063,Forereef,Mid,7800,2015-07-02T00:00:00Z,2015,A,14,4,0,1,8,77,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,40,3,R,R,13,17.3,2048827,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960929,1,2015-07-02T00:00:00Z,20.078584,-155.408681,Main Hawaiian Islands,Hawaii,HAW-2063,Forereef,Mid,7800,2015-07-02T00:00:00Z,2015,A,15,10,0,0,0,80,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,4,R,R,15,16.8,2049022,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960930,1,2015-07-02T00:00:00Z,20.074412,-155.398549,Main Hawaiian Islands,Hawaii,HAW-1985,Forereef,Mid,7795,2015-07-02T00:00:00Z,2015,A,18,12,0,0,1,62,25,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,2.9,R,R,19,21.5,2049070,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960931,1,2015-07-02T00:00:00Z,20.059132,-155.365833,Main Hawaiian Islands,Hawaii,HAW-2122,Forereef,Deep,7799,2015-07-02T00:00:00Z,2015,A,26,3,0,0,4,88,5,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,45,5.5,R,R,29,30,2049094,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960934,110,2015-07-02T00:00:00Z,20.117904,-155.523119,Main Hawaiian Islands,Hawaii,HAW-2123,Forereef,Shallow,7801,2015-07-02T00:00:00Z,2015,A,3,1,0,5,2,91,1,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,20,2,R,R,3,6.1,2049260,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960935,1,2015-07-02T00:00:00Z,20.128582,-155.551866,Main Hawaiian Islands,Hawaii,HAW-1860,Forereef,Mid,7808,2015-07-02T00:00:00Z,2015,A,16,10,0,2,2,76,10,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,25,3.5,R,R,14,17.6,2049321,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960936,9,2015-07-02T00:00:00Z,20.128452,-155.562618,Main Hawaiian Islands,Hawaii,HAW-2159,Forereef,Mid,7802,2015-07-02T00:00:00Z,2015,A,10,6,0,0,20,74,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,50,3,R,R,9,10.7,2049349,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960938,0,2015-07-02T00:00:00Z,20.128582,-155.551866,Main Hawaiian Islands,Hawaii,HAW-1860,Forereef,Mid,7808,2015-07-02T00:00:00Z,2015,A,16,3,0,1,1,90,5,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,22,2.3,R,R,16,16.8,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960941,23,2015-07-02T00:00:00Z,20.117904,-155.523119,Main Hawaiian Islands,Hawaii,HAW-2123,Forereef,Shallow,7801,2015-07-02T00:00:00Z,2015,A,4,2,0,2,25,71,0,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,28,3.7,R,R,5,7.2,2049623,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
Ctenochaetus strigosus,1845960944,0,2015-07-02T00:00:00Z,20.086498,-155.420432,Main Hawaiian Islands,Hawaii,HAW-2011,Forereef,Deep,7804,2015-07-02T00:00:00Z,2015,A,25,2,0,0,0,38,60,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,19,1.9,R,R,25,25.9,NA,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,NA,H
Ctenochaetus strigosus,1845960945,2,2015-07-02T00:00:00Z,20.109713,-155.491477,Main Hawaiian Islands,Hawaii,HAW-1802,Forereef,Mid,7805,2015-07-02T00:00:00Z,2015,A,16,1,0,6,0,78,15,0,0,0,0,0,0,0,NA,ROB,Rock/Boulder,None,17,2.2,R,R,16,16.8,2049840,CTST,Spotted surgeonfish,Surgeonfish,Acanthuridae,Ctenochaetus strigosus,Species,H
